Date,Value,Close,log,forecast
2004-05-07,17001.97,17001.97,-0.03593522684110091,
2004-05-10,16807.71,16807.71,-0.011491509990183163,
2004-05-11,17102.52,17102.52,0.01738811136687473,
2004-05-12,17144.65,17144.65,0.0024603505196028304,
2004-05-13,16645.92,16645.92,-0.02952103023864554,
2004-05-14,16531.26,16531.26,-0.006912007379641411,
2004-05-17,15922.44,15922.44,-0.03752369896951263,
2004-05-18,16124.3,16124.3,0.012598015883033557,
2004-05-20,16334.21,16334.21,0.012934230584690879,
2004-05-21,16628.77,16628.77,0.017872646279944636,
2004-05-24,17167.42,17167.42,0.031879073782393914,
2004-05-25,16791.05,16791.05,-0.02216739517525682,
2004-05-26,17235.48,17235.48,0.02612404352701171,
2004-05-27,17163.98,17163.98,-0.004157047986579747,
2004-05-28,17327.87,17327.87,0.009503186023040525,
2004-05-31,17081.08,17081.08,-0.014344769710597888,
2004-06-01,16766.78,16766.78,-0.018571870353413036,
2004-06-02,16867.52,16867.52,0.00599033137283002,
2004-06-03,17044.44,17044.44,0.010434171609800477,
2004-06-04,17708.15,17708.15,0.038200934740993446,
2004-06-07,18020.29,18020.29,0.01747335969873935,
2004-06-08,17604.06,17604.06,-0.023368788021113442,
2004-06-09,17615.57,17615.57,0.0006536127954645444,
2004-06-10,17786.42,17786.42,0.009652074722335955,
2004-06-11,17664.46,17664.46,-0.006880533354855854,
2004-06-14,17079.84,17079.84,-0.03365589078722516,
2004-06-15,17230.48,17230.48,0.008781087903287764,
2004-06-16,17099.0,17099.0,-0.007659926271879831,
2004-06-17,16901.38,16901.38,-0.011624706866429697,
2004-06-18,16964.08,16964.08,0.003702892070097323,
2004-06-21,16785.39,16785.39,-0.010589302276776541,
2004-06-22,16752.76,16752.76,-0.0019458443769622689,
2004-06-23,16820.03,16820.03,0.004007417317789905,
2004-06-24,16888.6,16888.6,0.004068399966427901,
2004-06-25,17355.16,17355.16,0.027251030415824613,
2004-06-28,17710.37,17710.37,0.020260475211404255,
2004-06-29,17735.54,17735.54,0.0014201923003555176,
2004-06-30,17967.6,17967.6,0.012999599921349846,
2004-07-01,18290.31,18290.31,0.017801275462145143,
2004-07-02,18416.39,18416.39,0.006869617580795766,
2004-07-05,18554.81,18554.81,0.007488025640116523,
2004-07-06,18237.6,18237.6,-0.017243657591046156,
2004-07-07,18296.69,18296.69,0.003234772129155593,
2004-07-08,18076.87,18076.87,-0.012086948662604395,
2004-07-09,18327.07,18327.07,0.013745981321628643,
2004-07-12,18368.44,18368.44,0.0022547727243517005,
2004-07-13,18492.99,18492.99,0.006757766803367371,
2004-07-14,18635.15,18635.15,0.00765784091084518,
2004-07-15,18966.24,18966.24,0.01761097433652703,
2004-07-16,19157.29,19157.29,0.010022765433200933,
2004-07-19,18944.98,18944.98,-0.011144333255529328,
2004-07-20,18881.31,18881.31,-0.003366444878984283,
2004-07-21,18779.76,18779.76,-0.005392849757764185,
2004-07-22,18628.69,18628.69,-0.008076828698084657,
2004-07-23,18904.28,18904.28,0.014685486007325221,
2004-07-26,18645.38,18645.38,-0.013789957232742109,
2004-07-27,18774.62,18774.62,0.006907563542706716,
2004-07-28,19018.63,19018.63,0.012913067315360316,
2004-07-29,19111.36,19111.36,0.004863897567938232,
2004-07-30,19380.86,19380.86,0.014003058474799504,
2004-08-02,19698.12,19698.12,0.01623721859494375,
2004-08-03,19427.37,19427.37,-0.013840303184606908,
2004-08-04,19048.52,19048.52,-0.019693488267432793,
2004-08-05,19344.25,19344.25,0.01540580942702759,
2004-08-06,19187.55,19187.55,-0.008133586485764075,
2004-08-09,19248.1,19248.1,0.0031507233565853054,
2004-08-10,19392.64,19392.64,0.007481258078838808,
2004-08-11,18908.57,18908.57,-0.025278354196067877,
2004-08-12,18775.46,18775.46,-0.007064560430728148,
2004-08-13,18825.98,18825.98,0.002687132748058101,
2004-08-16,18832.15,18832.15,0.00032768488797561254,
2004-08-17,19459.72,19459.72,0.032781172513260425,
2004-08-18,19268.05,19268.05,-0.009898404424401546,
2004-08-19,19187.8,19187.8,-0.004173623336392753,
2004-08-20,19286.34,19286.34,0.005122412896910227,
2004-08-23,19363.67,19363.67,0.0040015566974966055,
2004-08-24,19663.58,19663.58,0.015369563768512836,
2004-08-25,19558.01,19558.01,-0.005383272577583871,
2004-08-26,19572.29,19572.29,0.0007298692130612972,
2004-08-27,19855.25,19855.25,0.01435366538803696,
2004-08-31,20218.37,20218.37,0.018123141297923882,
2004-09-01,20512.2,20512.2,0.014428233992041866,
2004-09-02,20525.92,20525.92,0.0006686466393279134,
2004-09-03,20775.0,20775.0,0.01206186302144346,
2004-09-06,20851.56,20851.56,0.003678424848296148,
2004-09-07,21119.16,21119.16,0.012751919730024147,
2004-09-08,21468.27,21468.27,0.01639534577424258,
2004-09-09,21398.03,21398.03,-0.0032771693784557944,
2004-09-10,21004.14,21004.14,-0.018579300565152498,
2004-09-13,21060.24,21060.24,0.0026673415018251224,
2004-09-14,21705.34,21705.34,0.030171410569988517,
2004-09-15,21616.45,21616.45,-0.004103714308469448,
2004-09-16,21704.75,21704.75,0.004076531688021615,
2004-09-17,20833.16,20833.16,-0.040985182562197645,
2004-09-20,20373.42,20373.42,-0.022314837931825763,
2004-09-21,21192.85,21192.85,0.03943275053286969,
2004-09-22,21491.42,21491.42,0.01398992507596563,
2004-09-23,22276.74,22276.74,0.03588929906756632,
2004-09-24,22307.44,22307.44,0.0013771703259822562,
2004-09-27,22082.95,22082.95,-0.010114437553197313,
2004-09-28,22293.78,22293.78,0.009501898235792595,
2004-09-29,22219.88,22219.88,-0.0033203321359412613,
2004-09-30,21953.52,21953.52,-0.012059892527980372,
2004-10-01,21722.5,21722.5,-0.010578901397642596,
2004-10-04,21987.74,21987.74,0.012136435565661222,
2004-10-05,21612.5,21612.5,-0.017213174287476384,
2004-10-06,22287.12,22287.12,0.030737082118626236,
2004-10-07,22432.22,22432.22,0.006489385094026441,
2004-10-08,22951.36,22951.36,0.022878875787991325,
2004-10-11,22787.34,22787.34,-0.007172075423229324,
2004-10-12,22289.86,22289.86,-0.022073252052198258,
2004-10-13,22630.03,22630.03,0.015145918783826129,
2004-10-14,22318.89,22318.89,-0.013844380224773254,
2004-10-15,22477.09,22477.09,0.007063163154068622,
2004-10-18,22334.3,22334.3,-0.006372954879508077,
2004-10-19,22550.89,22550.89,0.00965091965083759,
2004-10-20,22220.77,22220.77,-0.01474709594266323,
2004-10-21,22201.51,22201.51,-0.0008671324932817921,
2004-10-22,22243.97,22243.97,0.001910656062981567,
2004-10-25,21907.82,21907.82,-0.015227309935130051,
2004-10-26,22142.5,22142.5,0.010655187990618202,
2004-10-27,22565.77,22565.77,0.01893531763797486,
2004-10-28,22889.89,22889.89,0.014261172021390949,
2004-11-01,22857.94,22857.94,-0.0013967877905720215,
2004-11-02,23215.56,23215.56,0.015524202945248708,
2004-11-03,23437.79,23437.79,0.009526933471770194,
2004-11-04,23006.45,23006.45,-0.01857506559013919,
2004-11-05,23215.57,23215.57,0.009048562863862257,
2004-11-08,22615.99,22615.99,-0.026165996034784523,
2004-11-09,22544.28,22544.28,-0.003175802991018528,
2004-11-10,22618.03,22618.03,0.0032660005901432956,
2004-11-11,22168.87,22168.87,-0.020058323275241093,
2004-11-12,22104.69,22104.69,-0.0028992493468424836,
2004-11-17,22566.4,22566.4,0.020672271137910987,
2004-11-18,23132.59,23132.59,0.024780371422240998,
2004-11-19,23176.7,23176.7,0.0019050179063397536,
2004-11-22,22931.37,22931.37,-0.010641621528598617,
2004-11-23,23472.44,23472.44,0.023321124823244343,
2004-11-24,23516.34,23516.34,0.001868531712155323,
2004-11-25,23464.46,23464.46,-0.002208562693191071,
2004-11-26,23293.21,23293.21,-0.007325034190837389,
2004-11-29,22799.16,22799.16,-0.02143820861621333,
2004-11-30,22486.2,22486.2,-0.013821905465235469,
2004-12-01,22560.87,22560.87,0.003315202004870499,
2004-12-02,23150.06,23150.06,0.02578038260546109,
2004-12-03,23008.07,23008.07,-0.006152348367505186,
2004-12-06,23049.51,23049.51,0.00179948712817408,
2004-12-07,23075.58,23075.58,0.001130404418768783,
2004-12-08,22625.44,22625.44,-0.01969997859027718,
2004-12-09,22679.88,22679.88,0.002403250929561401,
2004-12-10,22943.67,22943.67,0.01156389362832452,
2004-12-13,23634.75,23634.75,0.029676005187350547,
2004-12-14,23417.9,23417.9,-0.009217399458011704,
2004-12-15,23289.69,23289.69,-0.005489913823923886,
2004-12-16,23935.2,23935.2,0.027339405399628522,
2004-12-17,24360.63,24360.63,0.017618125802613484,
2004-12-20,24341.41,24341.41,-0.0007892893602733136,
2004-12-21,24044.56,24044.56,-0.012270239676439856,
2004-12-22,24525.29,24525.29,0.01979605451069031,
2004-12-23,24430.82,24430.82,-0.003859380055294418,
2004-12-24,24537.72,24537.72,0.004366075436027908,
2004-12-27,24590.84,24590.84,0.0021624904414339974,
2004-12-28,24935.82,24935.82,0.013931308087286728,
2004-12-29,24971.68,24971.68,0.001437058805643228,
2005-01-03,25445.15,25445.15,0.018782772325894658,
2005-01-04,25042.0,25042.0,-0.015970739844457585,
2005-01-05,24422.94,24422.94,-0.025031560690474342,
2005-01-06,24561.85,24561.85,0.005671571618718596,
2005-01-07,25308.25,25308.25,0.029936003360199658,
2005-01-10,25604.65,25604.65,0.011643546080656061,
2005-01-11,26110.17,26110.17,0.019550917989343792,
2005-01-12,26271.34,26271.34,0.006153717546580664,
2005-01-13,26493.02,26493.02,0.008402690919102573,
2005-01-14,26362.68,26362.68,-0.004931928408787699,
2005-01-17,26863.2,26863.2,0.018807946598935307,
2005-01-18,26813.13,26813.13,-0.0018656273453367391,
2005-01-19,26918.1,26918.1,0.003907229875184169,
2005-01-24,26469.43,26469.43,-0.016808440595586283,
2005-01-25,26859.99,26859.99,0.0146473365989116,
2005-01-26,27056.02,27056.02,0.007271712569317644,
2005-01-27,27302.74,27302.74,0.009077532091399425,
2005-01-28,27074.09,27074.09,-0.00840988147434971,
2005-01-31,27330.35,27330.35,0.00942062431721407,
2005-02-01,27849.79,27849.79,0.01882761965210652,
2005-02-02,27936.53,27936.53,0.0031097254631889675,
2005-02-03,27554.79,27554.79,-0.013758765228315912,
2005-02-04,27813.16,27813.16,0.009332903797213457,
2005-02-07,28201.72,28201.72,0.013873679009899857,
2005-02-08,28269.69,28269.69,0.002407236965489223,
2005-02-09,27528.07,27528.07,-0.0265839945999746,
2005-02-10,27308.78,27308.78,-0.007997949150830385,
2005-02-11,27736.29,27736.29,0.015533401846910681,
2005-02-14,28003.6,28003.6,0.00959140928570484,
2005-02-15,28164.08,28164.08,0.005714333819285095,
2005-02-16,27661.58,27661.58,-0.018002960355141037,
2005-02-17,27000.44,27000.44,-0.024191284635479465,
2005-02-18,27293.22,27293.22,0.01078515753034272,
2005-02-21,26864.27,26864.27,-0.01584116878813479,
2005-02-22,26657.4,26657.4,-0.007730365296394311,
2005-02-23,26921.27,26921.27,0.00984989487028822,
2005-02-24,27354.57,27354.57,0.01596692766135837,
2005-02-25,28031.45,28031.45,0.02444348598240552,
2005-02-28,28396.17,28396.17,0.012927182790209392,
2005-03-01,27768.46,27768.46,-0.02235343266447147,
2005-03-02,27226.38,27226.38,-0.019714488013816502,
2005-03-03,27558.88,27558.88,0.012138450473381624,
2005-03-04,27663.22,27663.22,0.003778926341701656,
2005-03-07,27789.92,27789.92,0.0045696319621986396,
2005-03-08,27698.34,27698.34,-0.003300881417194732,
2005-03-09,27746.37,27746.37,0.0017325372254356531,
2005-03-10,27519.81,27519.81,-0.008198911853610094,
2005-03-11,27572.79,27572.79,0.0019233078973067447,
2005-03-14,26936.75,26936.75,-0.0233378916198628,
2005-03-15,26547.17,26547.17,-0.01456837457939872,
2005-03-16,25331.7,25331.7,-0.04686657481409407,
2005-03-17,24475.97,24475.97,-0.03436475594642293,
2005-03-18,25348.51,25348.51,0.03502813128036323,
2005-03-21,24636.68,24636.68,-0.028483561862139403,
2005-03-22,25218.21,25218.21,0.023329963274268634,
2005-03-23,24439.26,24439.26,-0.031375496988969485,
2005-03-24,25068.49,25068.49,0.02542082339141382,
2005-03-25,25502.6,25502.6,0.017168728747039116,
2005-03-28,24842.21,24842.21,-0.026236185239124552,
2005-03-29,24479.67,24479.67,-0.014701245350814933,
2005-03-30,24600.92,24600.92,0.004940863451891888,
2005-03-31,25557.76,25557.76,0.038157148123287146,
2005-04-01,25740.76,25740.76,0.007134739025335655,
2005-04-04,25445.11,25445.11,-0.011552144680455253,
2005-04-05,25682.54,25682.54,0.009287800506676908,
2005-04-06,26056.61,26056.61,0.01446009522657547,
2005-04-07,25831.22,25831.22,-0.008687640921170543,
2005-04-08,25786.45,25786.45,-0.0017346777266961143,
2005-04-11,25370.26,25370.26,-0.016271538283082615,
2005-04-12,25077.96,25077.96,-0.01158824913992235,
2005-04-13,25293.24,25293.24,0.00854779361144784,
2005-04-14,24541.95,24541.95,-0.03015326812648595,
2005-04-15,23853.34,23853.34,-0.028459648770393392,
2005-04-18,23285.94,23285.94,-0.02407450450211241,
2005-04-19,24143.88,24143.88,0.036181186878211744,
2005-04-20,24175.89,24175.89,0.0013249237189079236,
2005-04-21,24419.37,24419.37,0.010020814270849185,
2005-04-22,24730.75,24730.75,0.012670738786886047,
2005-04-25,24798.07,24798.07,0.0027184189510988657,
2005-04-26,24483.97,24483.97,-0.012747209863869687,
2005-04-27,24070.13,24070.13,-0.017046965003690955,
2005-04-28,23519.63,23519.63,-0.02313626108022547,
2005-04-29,23591.64,23591.64,0.003057020372408413,
2005-05-02,24252.96,24252.96,0.027646259803640515,
2005-05-03,24137.94,24137.94,-0.004753795304787088,
2005-05-04,24560.22,24560.22,0.017343184408112253,
2005-05-05,25099.87,25099.87,0.02173460594791178,
2005-05-06,24950.82,24950.82,-0.005955979452532873,
2005-05-09,24702.24,24702.24,-0.01001275960781493,
2005-05-10,24688.26,24688.26,-0.0005661007834847368,
2005-05-11,24662.88,24662.88,-0.001028547759483537,
2005-05-12,25114.43,25114.43,0.01814330210607901,
2005-05-13,25325.67,25325.67,0.008375924511647216,
2005-05-16,24921.28,24921.28,-0.01609644888974771,
2005-05-17,24846.11,24846.11,-0.003020855912439206,
2005-05-18,25205.51,25205.51,0.014361420356747125,
2005-05-20,25464.89,25464.89,0.010238019262383033,
2005-05-23,24329.06,24329.06,-0.04562912005325761,
2005-05-24,24140.93,24140.93,-0.007762780422983968,
2005-05-25,24119.79,24119.79,-0.0008760748431474421,
2005-05-26,24054.09,24054.09,-0.0027276208905545165,
2005-05-27,24453.14,24453.14,0.016453588570056847,
2005-05-30,24977.78,24977.78,0.021227996618360122,
2005-05-31,25236.48,25236.48,0.010303937123373016,
2005-06-01,25230.81,25230.81,-0.00022469999969704845,
2005-06-02,25799.12,25799.12,0.0222745160437707,
2005-06-03,26051.55,26051.55,0.009736884570226093,
2005-06-06,25533.07,25533.07,-0.020102792679630492,
2005-06-07,25478.03,25478.03,-0.002157962535965661,
2005-06-08,25779.75,25779.75,0.011772787850784346,
2005-06-09,25499.99,25499.99,-0.010911240016704082,
2005-06-10,25725.19,25725.19,0.00879260749686485,
2005-06-13,25609.99,25609.99,-0.004488157765419666,
2005-06-14,25929.93,25929.93,0.01241539023226215,
2005-06-15,26209.42,26209.42,0.010720988160904882,
2005-06-16,26579.72,26579.72,0.014029630861292875,
2005-06-17,26529.32,26529.32,-0.0018979825329103446,
2005-06-20,26709.17,26709.17,0.006756415674680241,
2005-06-21,26746.4,26746.4,0.001392932711022061,
2005-06-22,26779.27,26779.27,0.0012281958967327164,
2005-06-23,27021.54,27021.54,0.009006244983691899,
2005-06-24,27033.4,27033.4,0.0004388128148993838,
2005-06-27,26597.8,26597.8,-0.016244632941119403,
2005-06-28,26811.4,26811.4,0.007998664605292766,
2005-06-29,27135.9,27135.9,0.01203040425555753,
2005-06-30,26957.32,26957.32,-0.006602699886433002,
2005-07-01,27616.86,27616.86,0.024171581208698403,
2005-07-04,27702.25,27702.25,0.0030871815478879434,
2005-07-05,27377.55,27377.55,-0.011790302848005607,
2005-07-06,27781.35,27781.35,0.01464159777441512,
2005-07-07,27689.5,27689.5,-0.0033116522982266283,
2005-07-08,27842.43,27842.43,0.005507836180379571,
2005-07-11,27808.07,27808.07,-0.001234849798875657,
2005-07-12,27689.24,27689.24,-0.004282376266502955,
2005-07-13,28061.92,28061.92,0.013369607062906167,
2005-07-14,28500.87,28500.87,0.015521115987039702,
2005-07-15,28427.27,28427.27,-0.0025857173976545638,
2005-07-18,28402.65,28402.65,-0.0008664450535999038,
2005-07-19,28675.4,28675.4,0.0095571616782251,
2005-07-20,28713.45,28713.45,0.0013260417511608055,
2005-07-21,28992.13,28992.13,0.00965875974349374,
2005-07-22,29188.09,29188.09,0.006736335511474785,
2005-07-25,29273.25,29273.25,0.002913380371882514,
2005-07-26,28730.69,28730.69,-0.018708240319381706,
2005-07-27,29164.82,29164.82,0.014997298995234394,
2005-07-28,29343.03,29343.03,0.006091850960980848,
2005-07-29,29615.29,29615.29,0.009235742649657893,
2005-08-01,29776.69,29776.69,0.005435090640710358,
2005-08-02,29543.48,29543.48,-0.007862796127798994,
2005-08-03,29727.05,29727.05,0.006194329187214207,
2005-08-04,30123.59,30123.59,0.013251180020103712,
2005-08-05,29945.44,29945.44,-0.005931526522760654,
2005-08-08,29924.83,29924.83,-0.0006884886543561838,
2005-08-09,29701.0,29701.0,-0.007507855283560833,
2005-08-10,29683.21,29683.21,-0.0005991491856905045,
2005-08-11,29111.84,29111.84,-0.019436601810443842,
2005-08-12,28175.93,28175.93,-0.032676896912475314,
2005-08-15,28074.94,28074.94,-0.003590703877348583,
2005-08-16,28257.65,28257.65,0.006486853904340726,
2005-08-17,27906.28,27906.28,-0.01251246428969328,
2005-08-18,28000.0,28000.0,0.0033527570710137644,
2005-08-19,28456.86,28456.86,0.016184746111544746,
2005-08-22,28951.44,28951.44,0.017230687427858885,
2005-08-23,29191.6,29191.6,0.008261052941445617,
2005-08-24,29372.23,29372.23,0.006168673489605724,
2005-08-25,29814.17,29814.17,0.01493411370550895,
2005-08-26,30020.4,30020.4,0.006893366715745133,
2005-08-29,30015.12,30015.12,-0.0001758958700987921,
2005-08-31,30908.02,30908.02,0.029314442455975843,
2005-09-01,31947.95,31947.95,0.03309231885793276,
2005-09-02,31701.62,31701.62,-0.0077402323323114905,
2005-09-05,31879.45,31879.45,0.005593817899048222,
2005-09-06,31832.5,31832.5,-0.0014738211120058713,
2005-09-07,31385.01,31385.01,-0.014157390072463064,
2005-09-08,31485.39,31485.39,0.003193238321880409,
2005-09-09,32202.66,32202.66,0.022525429119233373,
2005-09-12,32711.13,32711.13,0.015666329129882906,
2005-09-13,32541.11,32541.11,-0.005211173892568565,
2005-09-14,32632.44,32632.44,0.0028026725499189927,
2005-09-15,33271.11,33271.11,0.01938256724294396,
2005-09-16,33294.26,33294.26,0.0006955568919192817,
2005-09-19,33221.15,33221.15,-0.0021982884700503568,
2005-09-20,33719.3,33719.3,0.014883652438671909,
2005-09-21,33863.82,33863.82,0.004276814100509514,
2005-09-22,33465.61,33465.61,-0.011828843439452183,
2005-09-23,33250.45,33250.45,-0.006450043541011974,
2005-09-26,33516.04,33516.04,0.007955829365299939,
2005-09-27,33319.18,33319.18,-0.005890923058290739,
2005-09-28,32744.95,32744.95,-0.0173844554337056,
2005-09-29,33396.23,33396.23,0.01969426764220841,
2005-09-30,33333.23,33333.23,-0.0018882220452033122,
2005-10-03,34300.9,34300.9,0.028616795579534653,
2005-10-04,35624.79,35624.79,0.03787015093988702,
2005-10-05,34775.67,34775.67,-0.024123739496098928,
2005-10-06,33510.39,33510.39,-0.03706246434008501,
2005-10-07,33413.61,33413.61,-0.002892237985297993,
2005-10-10,33505.96,33505.96,0.0027600314414784745,
2005-10-11,34040.21,34040.21,0.015819139444239703,
2005-10-12,33118.44,33118.44,-0.027452245940359214,
2005-10-13,32054.34,32054.34,-0.03265763934282892,
2005-10-14,31440.03,31440.03,-0.019350665856622783,
2005-10-17,31850.68,31850.68,0.012976810109731876,
2005-10-18,31586.83,31586.83,-0.008318470301439677,
2005-10-19,30766.71,30766.71,-0.026307000276906772,
2005-10-20,31403.9,31403.9,0.02049882773279873,
2005-10-21,31428.62,31428.62,0.0007868537271916904,
2005-10-24,31845.7,31845.7,0.013183422304099307,
2005-10-25,31669.96,31669.96,-0.005533767529692722,
2005-10-26,31474.44,31474.44,-0.006192809651004952,
2005-10-27,31273.31,31273.31,-0.006410769751448607,
2005-10-28,31038.52,31038.52,-0.007536004356452551,
2005-10-31,31963.99,31963.99,0.029380942894309033,
2005-11-01,32791.99,32791.99,0.025574321589353473,
2005-11-02,33152.1,33152.1,0.010921784792172491,
2005-11-07,33830.1,33830.1,0.02024487570276519,
2005-11-08,33749.43,33749.43,-0.0023874104574689993,
2005-11-09,33848.29,33848.29,0.002924952808520919,
2005-11-10,34709.65,34709.65,0.025129265177894138,
2005-11-11,34096.32,34096.32,-0.017828285696092527,
2005-11-14,34171.51,34171.51,0.0022027953841143497,
2005-11-15,34324.04,34324.04,0.004453727348069595,
2005-11-16,34866.57,34866.57,0.01568250718279281,
2005-11-17,35127.34,35127.34,0.007451254159699709,
2005-11-18,35314.31,35314.31,0.0053085195782211665,
2005-11-21,35654.99,35654.99,0.009600844784403368,
2005-11-22,35254.14,35254.14,-0.011306139844202895,
2005-11-23,36179.29,36179.29,0.025903886502428433,
2005-11-24,36907.79,36907.79,0.019935784203897487,
2005-11-25,36759.89,36759.89,-0.004015334776793675,
2005-11-28,36621.47,36621.47,-0.0037726246603802167,
2005-11-29,37495.22,37495.22,0.02357877774552855,
2005-11-30,38088.65,38088.65,0.015702879303958157,
2005-12-01,38296.91,38296.91,0.00545287659162128,
2005-12-02,38573.71,38573.71,0.007201742261314891,
2005-12-05,39130.73,39130.73,0.014337135469119461,
2005-12-06,38917.82,38917.82,-0.005455848395082101,
2005-12-07,38441.59,38441.59,-0.012312297006033179,
2005-12-08,38587.77,38587.77,0.0037954404783151143,
2005-12-09,37496.18,37496.18,-0.02869632576740906,
2005-12-12,38202.19,38202.19,0.01865378269123163,
2005-12-13,37741.7,37741.7,-0.012127259841217345,
2005-12-14,37870.57,37870.57,0.0034087093214255366,
2005-12-15,37631.57,37631.57,-0.006330967527075822,
2005-12-16,37716.7,37716.7,0.002259641428334398,
2005-12-19,37960.13,37960.13,0.0064334311997615344,
2005-12-20,37729.42,37729.42,-0.006096236918053716,
2005-12-21,38210.24,38210.24,0.012663381041991021,
2005-12-22,38353.12,38353.12,0.0037323379189197784,
2005-12-23,38919.51,38919.51,0.014659786874238724,
2005-12-26,39139.08,39139.08,0.005625789015826557,
2005-12-27,39015.86,39015.86,-0.0031532261964843868,
2005-12-28,39220.17,39220.17,0.00522292515217333,
2005-12-29,39837.27,39837.27,0.015611750990120191,
2005-12-30,39777.7,39777.7,-0.001496452516822061,
2006-01-02,39790.72,39790.72,0.0003272655185614192,
2006-01-03,40665.44,40665.44,0.02174487240191197,
2006-01-04,41362.47,41362.47,0.016995356277036543,
2006-01-05,41722.4,41722.4,0.0086642068914283,
2006-01-06,41905.41,41905.41,0.0043767806940792015,
2006-01-16,43628.83,43628.83,0.04030323482690103,
2006-01-17,44076.91,44076.91,0.010217892203814897,
2006-01-18,42622.9,42622.9,-0.03354439504118119,
2006-01-19,43645.23,43645.23,0.023702330435922674,
2006-01-20,44465.68,44465.68,0.018623657697907185,
2006-01-23,43851.42,43851.42,-0.013910554243531712,
2006-01-24,44434.54,44434.54,0.013209993518854452,
2006-01-25,45746.17,45746.17,0.02909097743315689,
2006-01-26,45784.09,45784.09,0.0008285784869282168,
2006-01-27,45315.15,45315.15,-0.010295237193632484,
2006-01-30,44891.25,44891.25,-0.009398515411912172,
2006-01-31,44590.22,44590.22,-0.006728345782669739,
2006-02-01,45250.66,45250.66,0.014702703206042512,
2006-02-02,44841.03,44841.03,-0.009093687172786892,
2006-02-03,44228.02,44228.02,-0.013765043619860194,
2006-02-06,44855.61,44855.61,0.014090139412264785,
2006-02-07,44652.96,44652.96,-0.004528065776287337,
2006-02-08,43842.68,43842.68,-0.018312826360080893,
2006-02-09,44117.47,44117.47,0.006248076974578901,
2006-02-10,44772.93,44772.93,0.014747866589550478,
2006-02-13,44046.29,44046.29,-0.01636258936148779,
2006-02-14,43507.51,43507.51,-0.012307559489221282,
2006-02-15,43803.98,43803.98,0.006791113962506063,
2006-02-16,45361.34,45361.34,0.03493551959526411,
2006-02-17,46244.32,46244.32,0.019278445176393565,
2006-02-20,46689.01,46689.01,0.009570159468413898,
2006-02-21,46710.93,46710.93,0.00046937932513530515,
2006-02-22,46265.39,46265.39,-0.009584019035367502,
2006-02-23,46553.57,46553.57,0.006209527147798952,
2006-02-24,46838.1,46838.1,0.006093281774214724,
2006-02-27,47728.5,47728.5,0.01883172946240721,
2006-02-28,47015.88,47015.88,-0.015043286763882386,
2006-03-01,47492.97,47492.97,0.01009628310303643,
2006-03-02,46890.8,46890.8,-0.012760205924480229,
2006-03-03,46366.23,46366.23,-0.011250101631212369,
2006-03-06,45997.07,45997.07,-0.007993693723555432,
2006-03-07,43889.75,43889.75,-0.04689689118267448,
2006-03-08,42340.43,42340.43,-0.03593838608948029,
2006-03-09,42863.37,42863.37,0.012275193509753158,
2006-03-10,42521.94,42521.94,-0.007997437024974883,
2006-03-13,44345.95,44345.95,0.042001207511871946,
2006-03-14,42906.72,42906.72,-0.032992928509437185,
2006-03-15,43236.71,43236.71,0.007661445896401321,
2006-03-16,44051.34,44051.34,0.018665868977082292,
2006-03-17,44688.12,44688.12,0.014351922587047015,
2006-03-20,44426.27,44426.27,-0.00587673334472155,
2006-03-21,44399.44,44399.44,-0.0006041043931074688,
2006-03-22,44328.8,44328.8,-0.0015922780599447609,
2006-03-23,44531.22,44531.22,0.004555937532504851,
2006-03-24,43273.94,43273.94,-0.028639909968152237,
2006-03-27,42710.46,42710.46,-0.013106751143656531,
2006-03-28,41742.09,41742.09,-0.022933882837775404,
2006-03-29,42507.02,42507.02,0.01815926649182517,
2006-03-30,42941.7,42941.7,0.01017414303189542,
2006-03-31,42911.32,42911.32,-0.000707721202306754,
2006-04-03,44028.4,44028.4,0.02569921965710517,
2006-04-04,44070.94,44070.94,0.0009657280816445953,
2006-04-05,44088.59,44088.59,0.00040041048848178494,
2006-04-06,43710.59,43710.59,-0.008610611978158158,
2006-04-07,44284.17,44284.17,0.013036870008640363,
2006-04-10,43099.34,43099.34,-0.027119593080734923,
2006-04-11,42890.29,42890.29,-0.004862223778601829,
2006-04-12,42505.02,42505.02,-0.009023273386703638,
2006-04-13,41919.25,41919.25,-0.013877037970727025,
2006-04-14,42212.03,42212.03,0.0069601028756078815,
2006-04-17,41860.66,41860.66,-0.008358767771558542,
2006-04-18,42864.85,42864.85,0.023705659030733402,
2006-04-19,43732.47,43732.47,0.02003870402722176,
2006-04-20,43872.79,43872.79,0.0032034633536626705,
2006-04-21,45075.89,45075.89,0.02705320361708535,
2006-04-24,45278.39,45278.39,0.004482362961561016,
2006-04-25,45352.51,45352.51,0.0016356456026513347,
2006-04-26,44745.54,44745.54,-0.013473747378799196,
2006-04-27,43752.02,43752.02,-0.0224539917832013,
2006-04-28,43880.43,43880.43,0.002930651645741797,
2006-05-01,44030.35,44030.35,0.0034107340495954683,
2006-05-02,44413.62,44413.62,0.008667010293037253,
2006-05-03,44647.82,44647.82,0.005259302787737059,
2006-05-04,44251.44,44251.44,-0.00891756864511028,
2006-05-05,44212.76,44212.76,-0.0008744780931704014,
2006-05-08,44712.89,44712.89,0.011248391736004983,
2006-05-09,44563.26,44563.26,-0.0033520742126208125,
2006-05-10,43598.99,43598.99,-0.021875767778484302,
2006-05-11,43713.19,43713.19,0.002615902274391063,
